work_id	creator_id	creator_role	attribution_status	notes
work_candidate_mandatory_child_northeast	creator_01514	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_song_of_solomon	creator_01446	author_or_tradition	incumbent_label	""
work_candidate_global_lit_hour_star	creator_01134	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_aunt_julia	creator_01369	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_basai_tudu	creator_01481	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_bridge_terabithia	creator_01515	author_or_tradition	incumbent_label	""
work_candidate_ceremony_silko	creator_01516	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_gateway	creator_01517	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_i_will_marry	creator_01518	author_or_tradition	incumbent_label	""
work_candidate_global_lit_let_me_speak	creator_01519	author_or_tradition	incumbent_label	""
work_candidate_scale3_lit_our_sister_killjoy	creator_01395	author_or_tradition	incumbent_label	""
work_candidate_global_lit_petals_of_blood	creator_01384	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_pouliuli	creator_01476	author_or_tradition	incumbent_label	""
work_candidate_audit_backfill_the_public_burning	creator_01520	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_shining	creator_01489	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_silmarillion	creator_01521	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_new_net_fishing	creator_01463	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_contract_god	creator_01522	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_cup_rage	creator_01492	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_baluta	creator_01523	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_bearheart	creator_01524	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_broken_april	creator_01367	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_buried_child	creator_01525	author_or_tradition	incumbent_label	""
work_candidate_global_lit_draupadi_mahasweta	creator_01481	author_or_tradition	incumbent_label	""
work_candidate_me_lit_search_walid_masoud	creator_01526	author_or_tradition	incumbent_label	""
work_candidate_me_lit_kelidar	creator_01527	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_life_qallunaat	creator_01528	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_mutuwhenua	creator_01529	author_or_tradition	incumbent_label	""
work_candidate_me_lit_sitt_marie_rose	creator_01530	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_czars_madman	creator_01531	author_or_tradition	incumbent_label	""
work_candidate_global_lit_dwarf_cho_se_hui	creator_01532	author_or_tradition	incumbent_label	""
work_candidate_global_lit_house_of_hunger	creator_01533	author_or_tradition	incumbent_label	""
work_candidate_scale2_lit_sea_the_sea	creator_01534	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_cheever_stories	creator_01535	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_westing_game	creator_01536	author_or_tradition	incumbent_label	""
work_candidate_mandatory_life_users_manual	creator_01537	author_or_tradition	incumbent_label	""
work_candidate_global_lit_kindred	creator_01538	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_bend_in_river	creator_01315	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_basti	creator_01539	author_or_tradition	incumbent_label	""
work_candidate_global_lit_burgers_daughter	creator_01409	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_cloud_nine	creator_01540	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_winter_night_traveler	creator_00856	author_or_tradition	incumbent_label	""
work_candidate_global_lit_leaves_banyan_tree	creator_01476	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_life_and_half	creator_01541	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_lust_caution	creator_01132	author_or_tradition	incumbent_label	""
work_candidate_me_lit_missing_soluch	creator_01527	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_parva	creator_01542	author_or_tradition	incumbent_label	""
work_candidate_so_long_a_letter	creator_01543	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_suttree	creator_01544	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_sweet_sour_milk	creator_01442	author_or_tradition	incumbent_label	""
work_candidate_scale3_lit_beggars_strike	creator_01545	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_bloody_chamber	creator_01546	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_laughter_forgetting	creator_01547	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_death_jim_loney	creator_01488	author_or_tradition	incumbent_label	""
work_candidate_global_lit_dragon_cant_dance	creator_01548	author_or_tradition	incumbent_label	""
work_candidate_joys_of_motherhood	creator_01549	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_neverending_story	creator_01550	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_taker_stories	creator_01551	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_zindaginama	creator_01404	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_field_work_heaney	creator_01222	author_or_tradition	incumbent_label	""
work_candidate_mandatory_emperor_shaka_great	creator_01552	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_black_sunlight	creator_01533	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_china_men	creator_01509	author_or_tradition	incumbent_label	""
work_candidate_global_lit_clear_light_day	creator_01553	author_or_tradition	incumbent_label	""
work_candidate_global_lit_devil_cross	creator_01384	author_or_tradition	incumbent_label	""
work_candidate_scale2_lit_housekeeping	creator_01554	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_lali_anthology	creator_01555	author_or_tradition	incumbent_label	""
work_candidate_global_lit_maus	creator_01556	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_mayombe	creator_01557	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_book_new_sun	creator_01558	author_or_tradition	incumbent_label	""
work_candidate_global_lit_day_lasts_more_than_hundred_years	creator_01309	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_floods	creator_01466	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_name_of_rose	creator_01559	author_or_tradition	incumbent_label	""
work_candidate_me_lit_story_zahra	creator_01560	author_or_tradition	incumbent_label	""
work_candidate_this_earth_of_mankind	creator_01236	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_upara	creator_01561	author_or_tradition	incumbent_label	""
work_candidate_global_lit_waiting_barbarians	creator_01562	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_women_algiers_apartment	creator_01563	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_centaur_garden	creator_01564	author_or_tradition	incumbent_label	""
work_candidate_global_lit_midnights_children	creator_01565	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_alphabet	creator_01566	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_chronicle_death	creator_01337	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_from_sand_creek	creator_01567	author_or_tradition	incumbent_label	""
work_candidate_global_lit_julys_people	creator_01409	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_love_rockets	creator_01568	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_sardines	creator_01442	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_scarlet_song	creator_01543	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_barthelme_stories	creator_01569	author_or_tradition	incumbent_label	""
work_candidate_me_lit_the_committee	creator_01570	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_palace_of_dreams	creator_01367	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_shameful_state	creator_01541	author_or_tradition	incumbent_label	""
work_candidate_bloom_vargas_llosa_war_end	creator_01369	author_or_tradition	incumbent_label	""
work_candidate_audit_backfill_the_weaverbirds	creator_01571	author_or_tradition	incumbent_label	""
work_candidate_mandatory_lanark	creator_01572	author_or_tradition	incumbent_label	""
work_candidate_mandatory_thai_judgment	creator_01573	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_baltasar_blimunda	creator_01574	author_or_tradition	incumbent_label	""
work_candidate_audit_backfill_dictee	creator_01575	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_master_harold	creator_01429	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_abandoned_baobab	creator_01576	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_assault	creator_01577	author_or_tradition	incumbent_label	""
work_candidate_global_lit_color_purple	creator_01578	author_or_tradition	incumbent_label	""
work_candidate_global_lit_ronggeng_dukuh_paruk	creator_01579	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_dreamers_davis	creator_01580	author_or_tradition	incumbent_label	""
work_candidate_house_of_spirits	creator_01581	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_obscene_madam_d	creator_01582	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_wine_astonishment	creator_01548	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_women_brewster	creator_01583	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_top_girls	creator_01540	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_v_vendetta	creator_01584	author_or_tradition	incumbent_label	""
work_candidate_global_lit_zami	creator_01585	author_or_tradition	incumbent_label	""
work_candidate_wave005_rabearivelo_translated_night	creator_01586	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_close_sesame	creator_01442	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_crystal_boys	creator_01455	author_or_tradition	incumbent_label	""
work_candidate_me_lit_dear_shameless_death	creator_01587	author_or_tradition	incumbent_label	""
work_candidate_audit_backfill_dekada_70	creator_01588	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_april_raintree	creator_01589	author_or_tradition	incumbent_label	""
work_candidate_global_lit_life_times_michael_k	creator_01562	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_lumperica	creator_01590	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_oromay	creator_01591	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_midnight_children_duplicate_guard	creator_01565	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_she_had_horses	creator_01592	author_or_tradition	incumbent_label	""
work_candidate_global_lit_tales_tikongs	creator_01593	author_or_tradition	incumbent_label	""
work_candidate_dedupe_replacement_cave_and_shadows	creator_01342	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_encyclopedia_dead	creator_01390	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_lizards_tail	creator_01594	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_sorrow_belgium	creator_01595	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_woman_black	creator_01596	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_woman_owned_shadows	creator_01597	author_or_tradition	incumbent_label	""
work_candidate_i_rigoberta_menchu	creator_01598	author_or_tradition	incumbent_label	""
work_candidate_mandatory_piano_teacher	creator_01599	author_or_tradition	incumbent_label	""
work_candidate_mandatory_butchers_wife	creator_01600	author_or_tradition	incumbent_label	""
work_candidate_mandatory_cassandra_wolf	creator_01601	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_abeng	creator_01602	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_akkarmashi	creator_01603	author_or_tradition	incumbent_label	""
work_candidate_me_lit_berji_kristin	creator_01587	author_or_tradition	incumbent_label	""
work_candidate_cities_of_salt	creator_01604	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_in_custody	creator_01553	author_or_tradition	incumbent_label	""
work_candidate_global_lit_love_medicine	creator_01605	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_mindblast	creator_01533	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_neuromancer	creator_01606	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_nights_circus	creator_01546	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_randamoozham	creator_01302	author_or_tradition	incumbent_label	""
work_candidate_global_lit_sanaaq	creator_01607	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_segu	creator_01608	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_stars_pocket	creator_01493	author_or_tradition	incumbent_label	""
work_candidate_the_bone_people	creator_01609	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_chess_king	creator_01610	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_mango_street	creator_01611	author_or_tradition	incumbent_label	""
work_candidate_bloom_duras_lover	creator_00939	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_republic_dreams	creator_01612	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_ship_fools_peri_rossi	creator_01613	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_unbearable_lightness	creator_01547	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_year_death_ricardo_reis	creator_01574	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_yajnaseni	creator_01614	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_yaka	creator_01557	author_or_tradition	incumbent_label	""
work_candidate_dictionary_of_the_khazars	creator_01615	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_love_shadows	creator_01581	author_or_tradition	incumbent_label	""
work_candidate_scale2_lit_blood_meridian	creator_01544	author_or_tradition	incumbent_label	""
work_candidate_august_wilson_fences	creator_01616	author_or_tradition	incumbent_label	""
work_candidate_global_lit_annie_john	creator_01617	author_or_tradition	incumbent_label	""
work_candidate_me_lit_fantasia	creator_01563	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_pramoedya_footsteps	creator_01236	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_half_man_woman	creator_01618	author_or_tradition	incumbent_label	""
work_candidate_bloom_garcia_marquez_love_cholera	creator_01337	author_or_tradition	incumbent_label	""
work_candidate_global_lit_no_sugar	creator_01580	author_or_tradition	incumbent_label	""
work_candidate_global_lit_oranges_not_only_fruit	creator_01619	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_satantango	creator_01620	author_or_tradition	incumbent_label	""
work_candidate_global_lit_handmaids_tale	creator_01621	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_sand_child	creator_01622	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_lorsa_lopez	creator_01541	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_white_noise	creator_01623	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_final_passage	creator_01624	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_old_gringo	creator_01307	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_artists_floating_world	creator_01625	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_walcott_collected_poems	creator_01441	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_foe	creator_01562	author_or_tradition	incumbent_label	""
work_candidate_global_lit_fools_crow	creator_01488	author_or_tradition	incumbent_label	""
work_candidate_global_lit_i_tituba	creator_01608	author_or_tradition	incumbent_label	""
work_candidate_maps_nuruddin_farah	creator_01442	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_matigari	creator_01384	author_or_tradition	incumbent_label	""
work_candidate_potiki_grace	creator_01529	author_or_tradition	incumbent_label	""
work_candidate_global_lit_red_sorghum	creator_01626	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_kojo_laing_search	creator_01627	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_see_under_love	creator_01628	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_summer_lightning	creator_01629	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_dark_knight_returns	creator_01630	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_golden_gate	creator_01631	author_or_tradition	incumbent_label	""
work_candidate_global_lit_little_school	creator_01632	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_matriarch	creator_01463	author_or_tradition	incumbent_label	""
work_candidate_global_lit_rez_sisters	creator_01633	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_thomas_beulah	creator_01634	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_voices_made_night	creator_01635	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_watchmen	creator_01636	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_hilda_dog_eyes	creator_01582	author_or_tradition	incumbent_label	""
work_canon_beloved	creator_01446	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_womans_story	creator_01637	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_anthills_savannah	creator_01298	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_borderlands	creator_01638	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_eva_luna	creator_01581	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_skin_lion	creator_01512	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_kisses_nederends	creator_01593	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_liliths_brood	creator_01538	author_or_tradition	incumbent_label	""
work_candidate_global_lit_my_place	creator_01639	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_no_telephone_heaven	creator_01602	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_norwegian_wood	creator_01640	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_twisted_hero	creator_01641	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_black_dahlia	creator_01642	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_door_szabo	creator_01450	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_general_retires	creator_01643	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_piano_lesson	creator_01616	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_sacred_night	creator_01622	author_or_tradition	incumbent_label	""
work_candidate_global_lit_whale_rider	creator_01463	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_cape_town_wicomb	creator_01644	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_griever	creator_01524	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_small_place	creator_01617	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_barungin	creator_01580	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_bones_hove	creator_01645	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_cats_eye	creator_01621	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_dont_take_love	creator_01646	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_pramoedya_house_glass	creator_01236	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_ice_candy_man	creator_01647	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_kitchen_yoshimoto	creator_01648	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_kusumabale	creator_01649	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_libra	creator_01623	author_or_tradition	incumbent_label	""
work_candidate_nervous_conditions	creator_01650	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_obabakoak	creator_01651	author_or_tradition	incumbent_label	""
work_candidate_global_lit_paradise_blind	creator_01652	author_or_tradition	incumbent_label	""
work_candidate_scale3_lit_solibo_magnificent	creator_01653	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_satanic_verses	creator_01565	author_or_tradition	incumbent_label	""
work_candidate_global_lit_shadow_lines	creator_01654	author_or_tradition	incumbent_label	""
work_candidate_global_lit_sun_my_father	creator_01655	author_or_tradition	incumbent_label	""
work_candidate_global_lit_tracks_erdrich	creator_01605	author_or_tradition	incumbent_label	""
work_candidate_bloom_carver_where_calling	creator_01656	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_fantasy_eaters	creator_01657	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_kojo_laing_aeroplanes	creator_01627	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_crossing_mangrove	creator_01608	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_dry_lips	creator_01633	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_from_hell	creator_01658	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_hyperion	creator_01659	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_medicine_river	creator_01660	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_nostalgia	creator_01661	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_sweet_days	creator_01662	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_leonel_lienlaf	creator_01663	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_grip_of_change	creator_01664	author_or_tradition	incumbent_label	""
work_candidate_global_lit_joy_luck_club	creator_01665	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_senhor_araujo	creator_01666	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_melancholy_resistance	creator_01620	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_remains_day	creator_01625	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_sandman	creator_01667	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_certain_orient	creator_01668	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_touba_meaning_night	creator_01669	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_woman_sand_myrrh	creator_01560	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_women_without_men	creator_01669	author_or_tradition	incumbent_label	""
work_candidate_mandatory_like_water_chocolate	creator_01670	author_or_tradition	incumbent_label	""
work_candidate_global_lit_walcott_omeros	creator_01441	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_and_they_didnt_die	creator_01671	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_ballad_love_wind	creator_01672	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_devil_blue_dress	creator_01673	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_dogeaters	creator_01674	author_or_tradition	incumbent_label	""
work_candidate_scale3_lit_lucy_kincaid	creator_01617	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_mean_spirit	creator_01675	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_monnew	creator_01426	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_mr_mani	creator_01676	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_nagona	creator_01454	author_or_tradition	incumbent_label	""
work_candidate_scale3_lit_once_were_warriors	creator_01677	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_possession_byatt	creator_01678	author_or_tradition	incumbent_label	""
work_candidate_global_lit_soul_mountain	creator_01679	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_tehanu	creator_01417	author_or_tradition	incumbent_label	""
work_candidate_wave005_yakup_kadri_yaban	creator_01680	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_buddha_suburbia	creator_01681	author_or_tradition	incumbent_label	""
work_candidate_sorrow_of_war_bao_ninh	creator_01682	author_or_tradition	incumbent_label	""
work_candidate_me_lit_stone_laughter	creator_01683	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_toronto_dreamers_rock	creator_01684	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_immortality	creator_01547	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_indian_lawyer	creator_01488	author_or_tradition	incumbent_label	""
work_candidate_mandatory_things_they_carried	creator_01685	author_or_tradition	incumbent_label	""
work_canon_angels_in_america	creator_01686	author_or_tradition	incumbent_label	""
work_candidate_scale3_lit_almanac_dead	creator_01516	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_bone	creator_01687	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_butterfly_valley	creator_01566	author_or_tradition	incumbent_label	""
work_candidate_scale3_lit_changes_ama_ata_aidoo	creator_01395	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_mzingile	creator_01454	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_novel_without_name	creator_01652	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_ola_wendt	creator_01476	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_regeneration	creator_01688	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_such_long_journey	creator_01689	author_or_tradition	incumbent_label	""
work_candidate_famished_road	creator_01690	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_gospel_jesus	creator_01574	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_heirs_columbus	creator_01524	author_or_tradition	incumbent_label	""
work_candidate_wave005_han_yong_un_silence_love	creator_01691	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_caprice_pilkington	creator_01692	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_rivers_babylon	creator_01693	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_sleepwalking_land	creator_01635	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_heart_white	creator_01694	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_moon_and_rainbow	creator_01476	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_cousins_grace	creator_01529	author_or_tradition	incumbent_label	""
work_candidate_me_lit_dolly_city	creator_01695	author_or_tradition	incumbent_label	""
work_candidate_karukku_bama	creator_01696	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_mars_trilogy	creator_01697	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_middle_passages	creator_01416	author_or_tradition	incumbent_label	""
work_candidate_wave004_johannes_v_jensen_the_long_journey	creator_01698	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_snow_crash	creator_01699	author_or_tradition	incumbent_label	""
work_candidate_texaco_chamoiseau	creator_01653	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_discovery_heaven	creator_01577	author_or_tradition	incumbent_label	""
work_candidate_wave004_irmgard_keun_artificial_silk_girl	creator_01700	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_english_patient	creator_01512	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_generation_utopia	creator_01557	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_sharpest_sight	creator_01701	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_who_ate_shinga	creator_01702	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_woven_stone	creator_01567	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_written_body	creator_01619	author_or_tradition	incumbent_label	""
work_candidate_me_lit_zaat	creator_01570	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_kaghazi_ghat	creator_01539	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_small_gods	creator_01703	author_or_tradition	incumbent_label	""
work_candidate_mandatory_dreaming_in_cuban	creator_01704	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_suitable_boy	creator_01631	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_arctic_dreams	creator_01705	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_blackwater	creator_01706	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_crossing_river	creator_01624	author_or_tradition	incumbent_label	""
work_candidate_global_lit_green_grass_running_water	creator_01660	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_kakala	creator_01707	author_or_tradition	incumbent_label	""
work_candidate_global_lit_lajja	creator_01708	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_palestine_sacco	creator_01709	author_or_tradition	incumbent_label	""
work_candidate_global_lit_parable_sower	creator_01538	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_ravensong	creator_01710	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_stone_butch	creator_01711	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_giver	creator_01712	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_lone_ranger_tonto	creator_01713	author_or_tradition	incumbent_label	""
work_candidate_global_lit_to_live_yu_hua	creator_01714	author_or_tradition	incumbent_label	""
work_candidate_mandatory_arcadia_stoppard	creator_01411	author_or_tradition	incumbent_label	""
